fetched_at,phrase,region_name,region_id,region_type,device,kind,rank,nested_phrase,count,total_count
2026-09-15,ovsyannikov,Кировская область,11070,control,DEVICE_ALL,association,5,aynikorgg,1,2
2026-09-15,ovsyannikov,Кировская область,11070,control,DEVICE_ALL,association,6,щаница,2,2
2026-09-15,ovsyannikov,Кировская область,11070,control,DEVICE_ALL,association,7,анастасян,336,2
2026-09-15,ovsyannikov,Кировская область,11070,control,DEVICE_ALL,association,8,пшенников,9,2
2026-09-15,ovsyannikov,Кировская область,11070,control,DEVICE_ALL,association,9,яишницу,7,2
2026-09-15,ovsyannikov,Тюменская область,11176,campaign,DEVICE_ALL,nested,1,ovsyannikov,3,3
2026-09-15,ovsyannikov,Тюменская область,11176,campaign,DEVICE_ALL,nested,2,ovsyannikov soap,2,3
2026-09-15,ovsyannikov,Воронежская область,10672,campaign,DEVICE_ALL,nested,1,ovsyannikov,1,1
2026-09-15,ovsyannikov,Липецкая область,10712,campaign,DEVICE_ALL,nested,1,ovsyannikov,1,1
2026-09-15,ovsyannikov,Республика Башкортостан,11111,campaign,DEVICE_ALL,nested,1,ovsyannikov,4,4
2026-09-15,ovsyannikov,Новосибирская область,11316,campaign,DEVICE_ALL,nested,1,ovsyannikov,1,1
2026-09-15,ovsyannikov,Кемеровская область,11282,control,DEVICE_ALL,nested,1,ovsyannikov,1,1
2026-09-15,ovsyannikov,Кировская область,11070,control,DEVICE_ALL,nested,1,ovsyannikov,2,2
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,1,давай со мной за звездами,223,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,2,пассия это,116,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,3,овсиенко,2373,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,4,никах это,732,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,5,анчоусы что это такое,35,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,6,единственная моя,1378,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,7,упячка,41,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,8,анчутка,109,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,9,никах что это,198,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,10,кукрыниксы это,91,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,11,мацерация это,69,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,12,власяница,72,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,13,мильковский,447,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,14,армяк,37,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,15,а вы не лезьте в мою душу,77,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,16,anikv,44,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,17,мия бойко все лучшее для меня,51,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,18,новосолошино,59,4
2026-09-15,ovsyannikovsoap,Воронежская область,10672,campaign,DEVICE_ALL,association,19,зиньковский,173,4
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,1,давай со мной за звездами,196,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,2,пассия это,55,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,3,овсиенко,1108,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,4,никах это,444,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,5,анчоусы что это такое,16,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,6,единственная моя,876,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,7,упячка,18,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,8,анчутка,45,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,9,никах что это,129,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,10,кукрыниксы это,61,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,11,мацерация это,22,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,12,власяница,36,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,13,мильковский,341,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,14,армяк,85,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,15,а вы не лезьте в мою душу,26,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,16,anikv,49,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,17,мия бойко все лучшее для меня,20,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,18,новосолошино,29,3
2026-09-15,ovsyannikovsoap,Ярославская область,10841,campaign,DEVICE_ALL,association,19,зиньковский,32,3
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,1,давай со мной за звездами,555,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,2,пассия это,206,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,3,овсиенко,1632,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,4,никах это,1474,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,5,анчоусы что это такое,46,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,6,единственная моя,1691,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,7,упячка,40,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,8,анчутка,39,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,9,никах что это,418,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,10,кукрыниксы это,140,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,11,мацерация это,46,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,12,власяница,114,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,13,мильковский,591,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,14,армяк,112,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,15,а вы не лезьте в мою душу,119,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,16,anikv,116,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,17,мия бойко все лучшее для меня,42,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,18,новосолошино,79,1
2026-09-15,ovsyannikovsoap,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,19,зиньковский,79,1
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,1,давай со мной за звездами,310,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,2,пассия это,150,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,3,овсиенко,1796,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,4,никах это,944,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,5,анчоусы что это такое,81,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,6,единственная моя,1814,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,7,упячка,48,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,8,анчутка,113,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,9,никах что это,253,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,10,кукрыниксы это,95,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,11,мацерация это,54,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,12,власяница,134,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,13,мильковский,711,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,14,армяк,56,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,15,а вы не лезьте в мою душу,165,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,16,anikv,74,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,17,мия бойко все лучшее для меня,55,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,18,новосолошино,66,5
2026-09-15,ovsyannikovsoap,Новосибирская область,11316,campaign,DEVICE_ALL,association,19,зиньковский,70,5
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,1,давай со мной за звездами,212,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,2,пассия это,84,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,3,овсиенко,1649,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,4,никах это,651,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,5,анчоусы что это такое,42,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,6,единственная моя,1429,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,7,упячка,34,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,8,анчутка,66,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,9,никах что это,203,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,10,кукрыниксы это,71,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,11,мацерация это,53,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,12,власяница,80,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,13,мильковский,417,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,14,армяк,45,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,15,а вы не лезьте в мою душу,85,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,16,anikv,68,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,17,мия бойко все лучшее для меня,47,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,18,новосолошино,50,8
2026-09-15,ovsyannikovsoap,Саратовская область,11146,campaign,DEVICE_ALL,association,19,зиньковский,65,8
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,1,давай со мной за звездами,62,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,2,пассия это,57,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,3,овсиенко,482,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,4,никах это,222,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,5,анчоусы что это такое,12,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,6,единственная моя,344,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,7,упячка,15,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,8,анчутка,13,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,9,никах что это,62,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,10,кукрыниксы это,24,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,11,мацерация это,12,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,12,власяница,28,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,13,мильковский,156,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,14,армяк,20,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,15,а вы не лезьте в мою душу,41,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,16,anikv,27,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,17,мия бойко все лучшее для меня,14,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,18,новосолошино,11,1
2026-09-15,ovsyannikovsoap,Томская область,11353,campaign,DEVICE_ALL,association,19,зиньковский,17,1
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,1,давай со мной за звездами,163,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,2,пассия это,65,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,3,овсиенко,1019,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,4,никах это,636,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,5,анчоусы что это такое,18,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,6,единственная моя,1012,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,7,упячка,20,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,8,анчутка,41,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,9,никах что это,176,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,10,кукрыниксы это,62,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,11,мацерация это,40,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,12,власяница,39,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,13,мильковский,422,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,14,армяк,29,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,15,а вы не лезьте в мою душу,72,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,16,anikv,55,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,17,мия бойко все лучшее для меня,47,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,18,новосолошино,29,3
2026-09-15,ovsyannikovsoap,Омская область,11318,campaign,DEVICE_ALL,association,19,зиньковский,15,3
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,1,давай со мной за звездами,60,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,2,пассия это,17,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,3,овсиенко,588,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,4,никах это,322,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,5,анчоусы что это такое,9,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,6,единственная моя,493,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,7,упячка,11,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,8,анчутка,6,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,9,никах что это,65,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,10,кукрыниксы это,8,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,11,мацерация это,7,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,12,власяница,9,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,13,мильковский,138,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,14,армяк,45,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,15,а вы не лезьте в мою душу,23,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,16,anikv,27,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,17,мия бойко все лучшее для меня,11,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,18,новосолошино,21,1
2026-09-15,ovsyannikovsoap,Астраханская область,10946,control,DEVICE_ALL,association,19,зиньковский,23,1
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,1,давай со мной за звездами,305,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,2,пассия это,175,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,3,овсиенко,2746,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,4,никах это,1330,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,5,анчоусы что это такое,104,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,6,единственная моя,2487,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,7,упячка,57,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,8,анчутка,78,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,9,никах что это,346,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,10,кукрыниксы это,138,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,11,мацерация это,55,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,12,власяница,82,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,13,мильковский,760,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,14,армяк,86,7
2026-09-15,ovsyannikovsoap,Ростовская область,11029,control,DEVICE_ALL,association,15,а вы не лезьте в мою душу,148,7
